pax_reserva;pax_reserva_menor;pax_real;dia_reserva;id_visita;dia_visita;hora_visita;id_idioma_visita;id_origen_reserva;realitzat
3;0;3;08/11/2021;1;5/17/2022;100000;1;5;0
2;0;2;08/11/2021;1;4/19/2022;100000;1;5;0
2;0;2;08/11/2021;1;12/20/2021;100000;1;5;0
2;0;2;08/11/2021;2;12/20/2021;160000;1;5;0
1;0;1;08/11/2021;1;1/22/2022;100000;1;5;0
2;0;2;08/11/2021;1;12/09/2021;100000;1;5;1
2;0;2;08/11/2021;1;12/04/2021;100000;1;5;1
1;0;1;08/11/2021;1;12/17/2021;100000;1;5;0
5;0;5;09/11/2021;1;12/02/2021;100000;1;5;0
2;0;2;09/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;09/11/2021;3;12/05/2021;110000;1;5;1
2;0;2;09/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;09/11/2021;1;12/29/2021;100000;1;5;0
4;0;4;09/11/2021;2;12/06/2021;160000;1;5;1
6;0;6;09/11/2021;1;12/05/2021;130000;1;5;1
1;0;1;09/11/2021;2;12/02/2021;160000;1;5;1
1;0;1;09/11/2021;1;12/06/2021;100000;1;5;0
4;0;4;09/11/2021;1;12/03/2021;163000;1;5;1
1;0;1;09/11/2021;2;12/04/2021;160000;1;5;0
3;0;3;09/11/2021;1;12/05/2021;130000;1;5;1
1;0;1;09/11/2021;1;12/12/2021;100000;1;5;0
1;0;1;09/11/2021;2;12/14/2021;160000;1;5;0
2;0;2;09/11/2021;1;02/03/2022;100000;1;5;0
3;0;3;09/11/2021;1;12/06/2021;100000;1;5;1
4;0;4;09/11/2021;1;12/04/2021;163000;1;5;1
1;0;1;09/11/2021;1;12/05/2021;130000;1;5;1
3;0;3;09/11/2021;1;12/04/2021;100000;1;5;0
2;0;2;09/11/2021;1;12/04/2021;100000;1;5;1
3;0;3;09/11/2021;1;12/04/2021;163000;1;5;1
3;0;3;09/11/2021;2;12/06/2021;160000;1;5;1
1;0;1;09/11/2021;1;01/03/2022;100000;1;5;0
1;0;1;09/11/2021;2;01/03/2022;160000;1;5;0
2;0;2;09/11/2021;1;2/26/2022;100000;1;5;1
2;0;2;09/11/2021;2;2/26/2022;160000;1;5;1
3;0;3;09/11/2021;1;12/04/2021;100000;1;5;1
3;0;3;09/11/2021;2;12/06/2021;160000;1;5;1
4;0;4;09/11/2021;1;12/07/2021;100000;1;5;1
2;0;2;09/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;09/11/2021;1;12/03/2021;163000;1;5;1
3;0;3;10/11/2021;1;12/05/2021;163000;1;5;0
1;0;1;10/11/2021;1;2/25/2022;100000;1;5;0
1;0;1;10/11/2021;1;02/05/2022;163000;1;5;0
1;0;1;10/11/2021;3;02/05/2022;110000;1;5;0
4;0;4;10/11/2021;2;12/02/2021;160000;1;5;0
1;0;1;10/11/2021;1;12/07/2021;100000;1;5;0
1;0;1;10/11/2021;2;12/02/2021;160000;2;5;0
2;0;2;10/11/2021;1;12/11/2021;163000;1;5;1
4;0;4;10/11/2021;1;12/04/2021;163000;1;5;1
5;0;5;10/11/2021;1;12/07/2021;100000;1;5;1
3;0;3;10/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;10/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;10/11/2021;1;12/04/2021;163000;1;5;0
6;0;1;10/11/2021;1;12/05/2021;100000;1;5;1
6;0;4;10/11/2021;2;12/04/2021;160000;1;5;1
2;0;2;10/11/2021;2;3/27/2022;160000;1;5;0
2;0;2;10/11/2021;1;12/05/2021;130000;1;5;0
1;0;1;10/11/2021;1;12/23/2021;103000;2;5;0
1;0;1;10/11/2021;1;2/14/2022;100000;1;5;0
1;0;1;10/11/2021;2;2/16/2022;160000;1;5;0
2;0;2;10/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;10/11/2021;1;12/07/2021;100000;1;5;0
2;0;2;10/11/2021;2;12/11/2021;160000;1;5;0
2;0;2;10/11/2021;3;12/15/2021;110000;1;5;0
3;0;4;10/11/2021;1;12/07/2021;100000;1;5;1
1;0;1;10/11/2021;1;12/02/2021;163000;1;5;0
1;0;1;10/11/2021;2;12/03/2021;160000;1;5;0
1;0;1;10/11/2021;3;12/08/2021;110000;1;5;0
1;0;1;10/11/2021;1;2/18/2022;100000;1;5;0
1;0;1;10/11/2021;3;2/19/2022;110000;1;5;0
1;0;1;10/11/2021;2;2/20/2022;160000;1;5;0
3;0;3;10/11/2021;1;12/20/2021;100000;1;5;0
3;0;3;10/11/2021;1;8/19/2022;100000;1;5;1
2;0;2;10/11/2021;1;12/02/2021;163000;1;5;1
2;0;2;10/11/2021;2;12/03/2021;160000;1;5;1
3;0;3;10/11/2021;2;12/29/2021;160000;1;5;0
3;0;3;10/11/2021;1;8/19/2022;100000;1;5;1
2;0;2;10/11/2021;1;12/02/2021;163000;1;5;0
2;0;2;10/11/2021;2;12/04/2021;160000;1;5;0
1;0;1;10/11/2021;1;12/06/2021;100000;1;5;0
4;0;4;10/11/2021;2;12/04/2021;160000;1;5;1
2;0;2;10/11/2021;1;6/20/2022;100000;1;5;0
3;0;3;10/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;11/11/2021;2;12/07/2021;160000;1;2;0
1;0;1;11/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;11/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;11/11/2021;1;01/08/2022;100000;1;5;0
1;0;1;11/11/2021;2;01/04/2022;160000;1;5;1
2;0;2;11/11/2021;1;12/03/2021;163000;1;5;1
3;0;3;11/11/2021;1;12/04/2021;163000;1;5;1
3;0;3;11/11/2021;3;12/05/2021;110000;1;5;1
3;0;3;11/11/2021;2;12/06/2021;160000;1;5;1
2;0;2;11/11/2021;1;12/04/2021;100000;1;5;1
4;0;4;11/11/2021;1;2/15/2022;100000;1;5;1
2;0;2;11/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;11/11/2021;1;12/02/2021;100000;1;5;0
4;0;4;11/11/2021;1;12/06/2021;100000;1;5;0
6;0;5;11/11/2021;1;12/18/2021;163000;1;5;1
2;0;2;11/11/2021;1;12/16/2021;100000;1;5;1
2;0;2;11/11/2021;2;05/09/2022;160000;1;5;1
3;0;3;11/11/2021;2;12/04/2021;160000;1;4;0
1;0;1;11/11/2021;1;02/04/2022;100000;1;5;0
1;0;1;11/11/2021;2;02/05/2022;160000;1;5;0
1;0;1;11/11/2021;3;02/06/2022;110000;1;5;0
1;0;1;11/11/2021;1;2/13/2022;100000;1;5;0
2;0;2;12/11/2021;1;12/02/2021;100000;1;5;0
1;0;1;12/11/2021;1;12/03/2021;163000;1;5;1
6;0;6;12/11/2021;1;12/23/2021;163000;1;5;0
2;0;2;12/11/2021;1;01/04/2022;100000;1;5;0
3;0;3;12/11/2021;1;12/07/2021;100000;1;5;1
2;0;2;12/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;12/11/2021;2;12/06/2021;160000;1;5;0
2;0;2;12/11/2021;1;12/14/2021;100000;1;5;0
2;0;2;12/11/2021;2;12/14/2021;160000;1;5;1
2;0;2;12/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;12/11/2021;1;12/06/2021;100000;1;5;0
3;0;1;12/11/2021;3;12/12/2021;110000;1;2;1
4;0;4;13/11/2021;2;12/05/2021;160000;1;2;0
4;0;4;13/11/2021;2;12/05/2021;160000;1;2;1
2;0;2;14/11/2021;2;12/30/2021;160000;1;2;1
6;0;6;14/11/2021;1;12/05/2021;130000;1;2;0
5;0;5;14/11/2021;1;12/04/2021;130000;1;2;1
2;0;2;14/11/2021;3;12/04/2021;110000;1;4;1
5;0;5;14/11/2021;2;12/06/2021;160000;1;2;1
4;0;4;14/11/2021;2;12/07/2021;160000;1;2;1
4;0;4;14/11/2021;2;12/07/2021;160000;1;2;1
2;0;2;14/11/2021;1;12/05/2021;163000;1;2;1
2;0;2;14/11/2021;2;12/17/2021;160000;1;2;1
4;0;4;12/11/2021;1;12/06/2021;100000;1;5;0
2;0;2;12/11/2021;1;12/05/2021;130000;1;5;0
2;0;2;12/11/2021;1;12/04/2021;100000;1;5;1
5;0;4;12/11/2021;1;12/18/2021;163000;1;5;1
1;0;1;12/11/2021;1;2/18/2022;100000;1;5;0
2;0;2;12/11/2021;1;12/04/2021;163000;1;5;1
1;0;1;12/11/2021;1;02/10/2022;100000;1;5;0
1;0;1;12/11/2021;2;2/19/2022;160000;1;5;0
1;0;1;12/11/2021;3;2/20/2022;110000;1;5;0
2;0;2;12/11/2021;1;12/05/2021;130000;1;5;1
1;0;1;12/11/2021;1;02/01/2022;100000;1;5;0
2;0;2;12/11/2021;1;12/04/2021;100000;1;5;1
1;0;1;12/11/2021;1;12/05/2021;163000;1;5;1
3;0;3;12/11/2021;1;12/20/2021;100000;1;5;1
3;0;3;12/11/2021;2;12/23/2021;160000;1;5;0
1;0;1;12/11/2021;2;12/30/2021;160000;2;5;0
1;0;1;13/11/2021;1;12/26/2021;103000;2;5;0
1;0;1;13/11/2021;2;12/30/2021;160000;2;5;0
4;0;4;13/11/2021;1;01/11/2022;100000;1;5;0
2;0;2;13/11/2021;1;12/17/2021;100000;1;5;1
2;0;2;13/11/2021;1;12/28/2021;103000;2;5;0
1;0;1;13/11/2021;1;12/27/2021;103000;2;5;0
1;0;1;13/11/2021;1;12/23/2021;103000;2;5;0
1;0;1;13/11/2021;1;12/29/2021;100000;1;5;0
1;0;1;13/11/2021;2;12/29/2021;160000;1;5;0
2;0;2;13/11/2021;1;1/21/2022;100000;1;5;1
3;0;3;13/11/2021;1;12/05/2021;163000;1;5;1
3;0;3;13/11/2021;1;12/04/2021;163000;1;5;1
5;0;5;13/11/2021;1;12/06/2021;100000;1;5;1
1;0;1;13/11/2021;1;2/15/2022;100000;1;5;0
1;0;1;13/11/2021;2;2/24/2022;160000;1;5;0
2;0;2;13/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;13/11/2021;1;12/03/2021;100000;1;5;0
6;0;6;13/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;13/11/2021;1;12/05/2021;163000;1;5;1
1;0;1;13/11/2021;1;2/23/2022;100000;1;5;0
1;0;1;13/11/2021;2;01/04/2022;160000;1;5;0
1;0;1;13/11/2021;1;12/07/2021;100000;1;5;0
5;0;5;13/11/2021;1;12/04/2021;163000;1;5;1
5;0;5;13/11/2021;3;12/05/2021;110000;1;5;1
5;0;5;13/11/2021;2;12/06/2021;160000;1;5;0
2;0;2;13/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;13/11/2021;2;12/06/2021;160000;1;5;1
3;0;3;13/11/2021;1;12/14/2021;103000;2;5;0
2;0;2;13/11/2021;2;12/18/2021;160000;1;5;1
2;0;2;13/11/2021;1;12/09/2021;100000;1;5;1
2;0;2;13/11/2021;2;12/09/2021;160000;1;5;1
1;0;1;13/11/2021;1;12/04/2021;163000;1;5;0
5;0;5;13/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;13/11/2021;1;12/05/2021;163000;1;5;1
1;0;1;13/11/2021;1;12/04/2021;100000;1;5;0
1;0;1;13/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;13/11/2021;1;12/17/2021;100000;1;5;1
2;0;2;13/11/2021;1;12/13/2021;100000;1;5;0
2;0;2;14/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;14/11/2021;1;12/04/2021;100000;1;5;1
4;0;3;14/11/2021;1;01/02/2022;100000;1;5;1
2;0;2;14/11/2021;1;12/28/2021;100000;1;5;1
2;2;2;14/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;14/11/2021;2;12/05/2021;160000;1;5;1
6;0;6;14/11/2021;1;12/05/2021;130000;1;5;0
4;0;4;14/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;14/11/2021;2;12/06/2021;160000;1;5;1
4;0;4;14/11/2021;1;12/06/2021;100000;1;5;1
4;0;4;14/11/2021;1;12/06/2021;100000;1;5;0
2;0;2;14/11/2021;1;12/06/2021;100000;1;5;0
4;0;4;14/11/2021;1;12/04/2021;100000;1;5;0
2;0;2;14/11/2021;1;12/03/2021;163000;1;5;1
6;0;6;14/11/2021;1;12/04/2021;163000;1;5;1
1;0;1;14/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;14/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;14/11/2021;1;12/05/2021;163000;1;5;0
1;0;1;14/11/2021;1;01/11/2022;100000;1;5;0
4;0;4;14/11/2021;1;12/06/2021;100000;1;5;1
4;0;4;14/11/2021;1;12/06/2021;100000;1;5;0
2;0;2;14/11/2021;1;12/04/2021;100000;1;5;1
1;0;1;14/11/2021;3;01/12/2022;110000;1;5;0
1;0;1;14/11/2021;3;01/12/2022;110000;1;5;0
2;0;2;14/11/2021;1;12/06/2021;100000;1;5;0
1;0;1;14/11/2021;1;12/06/2021;103000;2;5;0
4;0;4;14/11/2021;1;12/15/2021;100000;1;5;0
5;0;5;14/11/2021;1;12/18/2021;100000;1;5;0
3;0;3;14/11/2021;1;12/06/2021;100000;1;5;0
5;0;5;14/11/2021;2;12/06/2021;160000;1;5;0
5;0;5;14/11/2021;1;12/05/2021;130000;1;5;1
3;0;3;14/11/2021;2;12/05/2021;160000;1;5;1
3;0;3;14/11/2021;2;12/05/2021;160000;1;5;1
4;0;4;14/11/2021;1;01/02/2022;100000;1;5;1
2;0;2;14/11/2021;1;12/04/2021;163000;1;5;1
3;1;3;14/11/2021;1;12/05/2021;130000;1;5;1
4;2;4;14/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;14/11/2021;3;12/11/2021;110000;1;5;1
2;0;2;14/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;14/11/2021;2;12/07/2021;160000;1;5;0
1;0;1;14/11/2021;1;12/09/2021;163000;1;5;1
3;0;3;14/11/2021;2;12/19/2021;160000;2;5;1
2;0;2;14/11/2021;1;12/04/2021;100000;1;5;1
5;0;5;15/11/2021;1;12/26/2021;100000;1;5;0
6;0;6;15/11/2021;1;12/05/2021;130000;1;5;0
1;0;1;15/11/2021;1;12/09/2021;163000;1;5;1
2;0;2;15/11/2021;1;12/06/2021;100000;1;5;1
6;0;6;15/11/2021;1;12/05/2021;130000;1;5;1
4;0;4;15/11/2021;1;12/05/2021;163000;1;5;1
1;0;1;15/11/2021;1;12/30/2021;163000;1;5;0
1;0;1;15/11/2021;3;12/31/2021;110000;1;5;0
1;0;1;15/11/2021;3;12/31/2021;110000;1;5;0
2;0;2;15/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;15/11/2021;1;12/08/2021;100000;1;5;1
2;0;2;15/11/2021;1;12/05/2021;163000;1;5;0
1;0;1;15/11/2021;1;12/05/2021;163000;1;5;0
1;0;1;15/11/2021;2;12/24/2021;160000;1;5;0
2;0;2;15/11/2021;1;01/07/2022;100000;1;5;0
3;0;3;15/11/2021;2;12/06/2021;160000;1;5;0
4;0;4;15/11/2021;1;01/08/2022;163000;1;5;0
3;0;3;15/11/2021;2;12/05/2021;160000;1;5;0
3;0;3;15/11/2021;2;12/05/2021;160000;1;5;1
2;0;2;15/11/2021;2;12/29/2021;160000;1;5;1
3;0;3;15/11/2021;3;12/05/2021;110000;1;2;1
1;0;1;15/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;15/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;15/11/2021;2;04/01/2022;160000;1;5;1
2;0;2;15/11/2021;1;12/05/2021;163000;1;5;0
2;0;2;15/11/2021;1;12/05/2021;130000;1;5;1
4;0;4;15/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;15/11/2021;2;6/26/2022;160000;2;2;1
1;0;1;15/11/2021;1;12/30/2021;103000;2;4;0
2;0;2;15/11/2021;1;12/04/2021;163000;1;5;0
3;0;3;15/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;15/11/2021;1;12/07/2021;100000;1;5;1
3;0;3;15/11/2021;1;12/09/2021;163000;1;5;1
3;0;3;15/11/2021;1;12/27/2021;100000;1;5;0
3;0;3;15/11/2021;2;12/27/2021;160000;1;5;0
4;0;4;15/11/2021;1;12/04/2021;163000;1;5;1
4;0;4;15/11/2021;1;12/04/2021;163000;1;5;1
5;0;5;15/11/2021;2;12/05/2021;160000;1;5;0
3;0;3;15/11/2021;1;12/06/2021;100000;1;5;1
4;0;4;15/11/2021;1;12/05/2021;163000;1;2;1
5;0;4;15/11/2021;2;12/05/2021;160000;1;5;1
2;0;2;15/11/2021;1;12/03/2021;163000;1;5;1
5;0;5;15/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;15/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;15/11/2021;1;02/03/2022;100000;1;5;1
2;0;2;15/11/2021;2;02/02/2022;160000;1;5;1
2;0;2;15/11/2021;2;12/10/2021;160000;1;5;1
2;0;2;16/11/2021;2;12/30/2021;160000;1;2;0
2;0;2;16/11/2021;2;12/05/2021;160000;1;2;1
2;1;2;16/11/2021;1;03/04/2022;100000;1;5;0
4;0;4;16/11/2021;1;01/02/2022;100000;1;5;1
2;0;2;16/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;16/11/2021;2;12/05/2021;160000;1;5;1
2;0;2;16/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;16/11/2021;1;12/03/2021;100000;1;5;0
2;0;2;16/11/2021;2;12/04/2021;160000;1;5;1
3;0;3;16/11/2021;1;12/17/2021;163000;1;5;1
3;0;3;16/11/2021;2;12/18/2021;160000;1;5;1
2;0;2;16/11/2021;1;12/11/2021;100000;1;5;0
2;2;2;16/11/2021;1;12/05/2021;163000;1;5;1
4;0;4;16/11/2021;1;12/28/2021;100000;1;5;0
4;1;4;16/11/2021;1;12/05/2021;130000;1;5;1
4;0;4;16/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;16/11/2021;1;12/07/2021;100000;1;5;1
2;0;2;16/11/2021;1;12/23/2021;100000;1;5;1
1;0;1;16/11/2021;1;12/31/2021;100000;1;5;0
1;0;1;16/11/2021;2;01/05/2022;160000;1;5;0
1;0;1;16/11/2021;3;01/07/2022;110000;1;5;0
5;1;5;16/11/2021;1;2/15/2022;100000;1;5;0
2;0;2;16/11/2021;1;12/04/2021;100000;1;5;1
3;0;3;16/11/2021;1;12/07/2021;100000;1;5;1
2;0;2;16/11/2021;1;12/13/2021;100000;1;5;0
2;0;2;16/11/2021;3;01/12/2022;110000;1;5;0
2;0;2;16/11/2021;2;1/14/2022;160000;1;5;0
3;0;3;16/11/2021;1;12/04/2021;100000;1;5;1
4;0;4;16/11/2021;1;12/04/2021;163000;1;5;1
4;0;4;16/11/2021;1;12/07/2021;100000;1;5;0
2;0;2;16/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;16/11/2021;2;12/05/2021;160000;1;5;1
4;0;4;16/11/2021;1;4/13/2022;100000;1;5;0
3;0;2;16/11/2021;1;12/28/2021;100000;1;5;1
2;0;2;16/11/2021;1;04/09/2022;100000;1;5;1
1;0;1;16/11/2021;1;03/12/2022;100000;1;5;0
2;0;2;16/11/2021;2;12/06/2021;160000;1;5;0
4;0;4;16/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;16/11/2021;1;5/28/2022;103000;2;5;1
4;0;4;16/11/2021;2;12/05/2021;160000;1;5;1
3;1;3;16/11/2021;1;12/04/2021;163000;1;5;1
4;2;4;16/11/2021;2;12/14/2021;160000;1;5;0
2;0;2;16/11/2021;1;12/05/2021;163000;1;5;0
1;0;1;16/11/2021;1;12/02/2021;100000;1;5;0
3;0;2;17/11/2021;1;12/05/2021;163000;1;5;1
3;0;3;17/11/2021;1;12/30/2021;163000;1;5;1
4;0;4;17/11/2021;2;12/05/2021;160000;1;2;1
2;0;2;17/11/2021;1;12/05/2021;100000;1;2;1
2;0;2;17/11/2021;2;12/05/2021;160000;1;2;1
2;0;2;17/11/2021;1;12/18/2021;103000;2;5;0
2;0;2;17/11/2021;1;12/04/2021;163000;1;5;1
4;0;4;17/11/2021;1;01/09/2022;100000;1;5;0
2;0;2;17/11/2021;1;12/05/2021;100000;1;5;1
2;0;2;17/11/2021;1;12/04/2021;100000;1;5;0
4;0;4;17/11/2021;1;12/04/2021;163000;1;5;0
4;0;4;17/11/2021;2;1/13/2022;160000;1;5;1
2;0;2;17/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;17/11/2021;1;12/04/2021;130000;1;5;1
4;0;4;17/11/2021;1;12/04/2021;163000;1;5;1
1;0;1;17/11/2021;1;12/28/2021;100000;1;5;1
4;0;4;17/11/2021;1;12/05/2021;100000;1;5;1
1;0;1;17/11/2021;1;12/13/2021;100000;1;5;0
1;0;1;17/11/2021;2;12/15/2021;160000;1;5;0
1;0;1;17/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;17/11/2021;1;12/04/2021;163000;1;5;1
4;0;4;17/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;17/11/2021;1;12/16/2021;163000;1;5;1
2;0;2;17/11/2021;1;12/28/2021;100000;1;5;1
3;0;3;17/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;17/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;17/11/2021;1;12/14/2021;100000;1;5;0
2;0;2;17/11/2021;1;12/05/2021;130000;1;5;1
1;0;1;17/11/2021;1;01/02/2022;100000;1;5;0
1;0;1;17/11/2021;2;01/06/2022;160000;1;5;0
2;0;2;17/11/2021;1;12/18/2021;100000;1;5;1
2;0;2;17/11/2021;3;12/22/2021;110000;1;5;1
2;0;2;17/11/2021;2;12/21/2021;160000;1;5;1
1;0;1;17/11/2021;1;12/20/2021;100000;1;5;0
1;0;1;17/11/2021;3;12/24/2021;110000;1;5;0
1;0;1;17/11/2021;2;12/26/2021;160000;1;5;0
3;0;3;18/11/2021;1;12/12/2021;100000;1;5;0
1;0;1;18/11/2021;1;12/21/2021;100000;1;5;0
2;0;2;18/11/2021;1;12/06/2021;100000;1;5;1
4;0;4;18/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;18/11/2021;1;12/04/2021;130000;1;5;1
4;0;4;18/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;18/11/2021;1;12/04/2021;163000;1;5;0
1;0;1;18/11/2021;1;12/06/2021;100000;1;5;0
1;0;1;18/11/2021;2;12/06/2021;160000;1;5;1
2;0;2;18/11/2021;1;02/08/2022;100000;1;5;0
2;0;2;18/11/2021;1;12/11/2021;163000;1;5;0
2;0;2;18/11/2021;1;1/18/2022;100000;1;5;1
2;0;2;18/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;18/11/2021;1;12/06/2021;100000;1;5;0
1;0;1;18/11/2021;2;12/11/2021;160000;1;4;1
2;0;2;18/11/2021;2;12/05/2021;160000;1;2;1
1;0;1;18/11/2021;1;12/10/2021;100000;1;4;1
2;0;2;18/11/2021;1;12/03/2021;100000;1;2;1
1;0;1;18/11/2021;2;12/11/2021;160000;2;4;0
1;0;1;19/11/2021;2;12/09/2021;160000;1;2;0
2;0;2;19/11/2021;2;12/05/2021;160000;1;2;1
3;0;3;18/11/2021;1;12/05/2021;130000;1;5;1
1;0;1;18/11/2021;1;1/16/2022;100000;1;5;0
1;0;1;18/11/2021;2;1/18/2022;160000;1;5;0
1;0;1;18/11/2021;3;1/19/2022;110000;1;5;0
1;0;1;18/11/2021;1;1/26/2022;100000;1;5;0
1;0;1;18/11/2021;1;1/29/2022;100000;1;5;0
2;0;2;18/11/2021;2;12/04/2021;160000;1;5;1
2;0;2;18/11/2021;2;12/03/2021;160000;1;5;0
2;0;2;18/11/2021;1;12/07/2021;100000;1;5;0
2;0;2;18/11/2021;2;12/09/2021;160000;1;5;0
3;0;3;18/11/2021;1;12/05/2021;130000;1;5;1
4;0;4;18/11/2021;2;12/28/2021;160000;1;5;1
3;0;3;18/11/2021;2;12/06/2021;160000;1;5;1
2;0;2;18/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;18/11/2021;3;12/05/2021;110000;1;5;0
2;0;2;18/11/2021;2;12/05/2021;160000;1;5;0
2;0;2;18/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;18/11/2021;2;12/04/2021;160000;1;5;1
1;0;1;19/11/2021;1;3/15/2022;100000;1;5;0
1;0;1;19/11/2021;1;12/06/2021;100000;1;5;0
1;0;1;19/11/2021;1;12/11/2021;163000;1;5;0
3;0;3;19/11/2021;1;12/19/2021;100000;1;5;0
2;0;2;19/11/2021;1;12/08/2021;100000;1;5;1
2;0;2;19/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;19/11/2021;2;12/05/2021;160000;1;5;1
3;0;3;19/11/2021;1;12/03/2021;163000;1;5;1
4;0;4;19/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;19/11/2021;1;12/09/2021;163000;1;2;1
2;0;2;19/11/2021;2;12/05/2021;160000;1;5;1
2;0;2;19/11/2021;2;01/05/2022;160000;1;5;0
4;0;2;19/11/2021;1;12/24/2021;100000;1;5;1
2;0;2;19/11/2021;1;12/03/2021;163000;1;5;1
2;0;2;19/11/2021;1;3/18/2022;100000;1;5;0
2;0;2;19/11/2021;2;3/19/2022;160000;1;5;0
2;0;2;19/11/2021;3;3/19/2022;110000;1;5;0
1;0;1;19/11/2021;2;2/26/2022;160000;1;5;0
1;0;1;19/11/2021;1;2/25/2022;100000;1;5;0
1;0;1;19/11/2021;3;2/27/2022;110000;1;5;0
2;0;2;19/11/2021;1;12/04/2021;100000;1;5;0
3;0;3;19/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;19/11/2021;1;12/07/2021;100000;1;5;1
4;0;4;19/11/2021;2;12/05/2021;160000;1;5;1
1;0;1;19/11/2021;1;2/15/2022;100000;1;5;0
2;0;2;19/11/2021;1;12/04/2021;100000;1;5;1
2;0;2;19/11/2021;1;12/06/2021;100000;1;5;0
4;0;4;19/11/2021;1;04/02/2022;100000;1;5;1
2;0;2;20/11/2021;2;03/04/2022;160000;1;4;0
4;0;4;20/11/2021;1;12/26/2021;100000;1;5;0
2;0;2;20/11/2021;2;2/18/2022;160000;1;5;0
3;0;3;20/11/2021;2;12/04/2021;160000;1;5;1
3;0;3;20/11/2021;1;12/27/2021;100000;1;5;1
2;0;2;20/11/2021;1;12/05/2021;130000;1;5;1
2;0;2;20/11/2021;1;12/05/2021;163000;1;5;1
2;0;2;20/11/2021;2;12/06/2021;160000;1;5;0
2;0;2;20/11/2021;3;12/08/2021;110000;1;5;1
2;0;2;20/11/2021;1;12/06/2021;100000;1;5;1
2;0;2;20/11/2021;1;12/04/2021;130000;1;5;1
1;0;1;20/11/2021;1;12/04/2021;163000;1;5;0
2;0;2;20/11/2021;1;12/04/2021;163000;1;5;1
3;0;3;20/11/2021;1;12/23/2021;100000;1;5;0
2;0;2;20/11/2021;1;12/04/2021;130000;1;5;0
1;0;1;20/11/2021;1;01/06/2022;100000;1;5;0
1;0;1;20/11/2021;2;01/08/2022;160000;1;5;0
1;0;1;20/11/2021;2;12/15/2021;160000;2;4;0
1;0;1;20/11/2021;1;12/04/2021;163000;1;5;1
1;0;1;20/11/2021;2;12/05/2021;160000;1;5;1
3;0;3;20/11/2021;1;12/04/2021;130000;1;5;1
3;0;3;20/11/2021;3;12/05/2021;110000;1;5;1
2;0;2;20/11/2021;1;03/05/2022;100000;1;5;0
2;0;2;20/11/2021;3;03/09/2022;110000;1;5;0
2;0;2;20/11/2021;2;12/22/2021;160000;1;5;0
2;0;2;20/11/2021;1;12/04/2021;163000;1;5;1
2;0;2;20/11/2021;1;12/05/2021;130000;1;5;1
1;0;1;20/11/2021;1;03/08/2022;100000;1;5;0
2;0;2;20/11/2021;1;12/11/2021;100000;1;5;1
1;0;1;20/11/2021;2;03/10/2022;160000;1;5;0
2;0;2;20/11/2021;2;12/03/2021;160000;2;2;0
